COUNTRY_code,Country,SEO,Socio economic objective,MEASURE_id,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period,Value,Flag Codes,Flags
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,2305.534,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,2114.838,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,2561.157,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,2513.087,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,2478.768,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,1864.856,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1965.775,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1997.872,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,2314.098,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,2678.289,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,2489.748,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,2633.004,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,2426.552,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,2523.961,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,2801.196,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,3349.942,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,3262.505,,
TWN,Chinese Taipei,NABS02,Environment,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,2580.463,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,2670.372,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,2640.106,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,3591.911,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,3110.611,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,2697.726,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,2722.512,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1997.001,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,2262.035,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,1757.898,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,3990.214,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,3497.807,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,3552.795,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,2573.243,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1942.725,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,6490.684,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,4858.709,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,3733.138,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,3644.912,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,6135.44,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,6884.937,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,6973.838,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,7366.513,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,7290.881,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,6164.348,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,6304.876,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,7328.897,,
TWN,Chinese Taipei,NABS05,Energy,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,8090.308,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,19865.042,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,18492.841,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,18462.81,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,17827.004,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,18691.318,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,19206.34,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,21284.056,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,19796.6,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,18477.801,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,18150.505,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,18764.501,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,19093.95,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,21815.366,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,23702.491,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,23228.715,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,24258.574,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,23662.345,,
TWN,Chinese Taipei,NABS07,Health,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,22243.231,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,8878.151,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,8802.075,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,8111.065,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,7932.211,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,6914.684,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,7441.806,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,8155.496,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,9671.024,,
TWN,Chinese Taipei,NABS08,Agriculture,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,8816.431,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,786.746,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,1198.401,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,1552.2,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,1610.163,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1777.294,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,1769.1,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1739.289,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1810.631,,
TWN,Chinese Taipei,NABS09,Education,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,2103.427,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,1710.652,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,1605.867,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,1284.719,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,1445.038,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1236.369,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,1617.551,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1437.005,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1538.744,,
TWN,Chinese Taipei,NABS10,"Culture, recreation, religion and mass media",MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,1844.358,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,2033.431,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,2153.183,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,2175.373,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,2181.322,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,2160.086,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,2462.593,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,2386.109,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,3731.269,,
TWN,Chinese Taipei,NABS11,"Political and social systems, structures and processes",MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,2247.111,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,7616.699,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,6450.968,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,3634.671,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,3105.014,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,2812.76,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,2905.577,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,6331.559,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,7920.071,,
TWN,Chinese Taipei,NABS14,Defence,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,8119.964,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,9945.777,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,9550.577,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,9761.778,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,9776.71,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,9791.638,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,10913.57,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,9770.655,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,11164.245,,
TWN,Chinese Taipei,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,9689.504,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,1680.976,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,1574.457,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,1386.264,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,1468.668,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1742.705,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,1105.143,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1315.85,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1775.244,,
TWN,Chinese Taipei,NABS121,R&D related to Natural sciences - financed from GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,1459.956,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,4003.547,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,3826.109,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,3854.337,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,4078.728,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,4023.299,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,4413.866,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,4022.214,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,4860.291,,
TWN,Chinese Taipei,NABS122,R&D related to Engineering and technology - financed from GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,4384.365,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,1375.15,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,1396.875,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,1391.848,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,1498.807,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1818.137,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,1946.646,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1627.418,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1755.264,,
TWN,Chinese Taipei,NABS123,R&D related to Medical and health sciences - financed from GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,1421.712,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,716.447,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,735.206,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,868.322,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,634.046,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,608.337,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,606.661,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,516.245,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,495.347,,
TWN,Chinese Taipei,NABS124,R&D related to Agricultural and veterinary sciences - financed from GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,525.249,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,1560.143,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,1472.869,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,1691.038,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,1612.241,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1182.45,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,2188.7,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1770.943,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1759.995,,
TWN,Chinese Taipei,NABS125,R&D related to Social sciences - financed from GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,1494.839,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,609.514,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,545.061,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,569.97,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,484.219,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,416.71,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,652.554,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,517.985,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,518.103,,
TWN,Chinese Taipei,NABS126,R&D related to Humanities and the arts - financed from GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,403.384,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,24496.791,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,26617.614,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,26282.371,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,25116.773,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,25657.468,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,25474.402,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,26800.569,,
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,25082.668,,
