"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"20600","GERD - Total (in '000 local currency)","KGZ","Kyrgyzstan","2015","2015",512429.2,,
"20600","GERD - Total (in '000 local currency)","KGZ","Kyrgyzstan","2016","2016",529715.4,,
"20600","GERD - Total (in '000 local currency)","KGZ","Kyrgyzstan","2017","2017",568000,,
"20600","GERD - Total (in '000 local currency)","LVA","Latvia","2011","2011",141434,,
"20600","GERD - Total (in '000 local currency)","LVA","Latvia","2012","2012",145374,,
"20600","GERD - Total (in '000 local currency)","LVA","Latvia","2013","2013",139500,,
"20600","GERD - Total (in '000 local currency)","LVA","Latvia","2014","2014",162800,,
"20600","GERD - Total (in '000 local currency)","LVA","Latvia","2015","2015",152300,,
"20600","GERD - Total (in '000 local currency)","LVA","Latvia","2016","2016",110400,,
"20600","GERD - Total (in '000 local currency)","LSO","Lesotho","2011","2011",2351,,
"20600","GERD - Total (in '000 local currency)","LSO","Lesotho","2015","2015",15358.323,,
"20600","GERD - Total (in '000 local currency)","LTU","Lithuania","2011","2011",282698,,
"20600","GERD - Total (in '000 local currency)","LTU","Lithuania","2012","2012",298367,,
"20600","GERD - Total (in '000 local currency)","LTU","Lithuania","2013","2013",332426,,
"20600","GERD - Total (in '000 local currency)","LTU","Lithuania","2014","2014",376827,,
"20600","GERD - Total (in '000 local currency)","LTU","Lithuania","2015","2015",389670,,
"20600","GERD - Total (in '000 local currency)","LTU","Lithuania","2016","2016",327612,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",1034000,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2012","2012",1525000,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2013","2013",2203000,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",2725000,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2015","2015",2482400,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2016","2016",2592400,,
"20600","GERD - Total (in '000 local currency)","MKD","The former Yugoslav Republic of Macedonia","2017","2017",2190500,,
"20600","GERD - Total (in '000 local currency)","MDG","Madagascar","2011","2011",21211609,,
"20600","GERD - Total (in '000 local currency)","MDG","Madagascar","2014","2014",3995400,,
"20600","GERD - Total (in '000 local currency)","MDG","Madagascar","2016","2016",4757600,,
"20600","GERD - Total (in '000 local currency)","MDG","Madagascar","2017","2017",5233360,,
"20600","GERD - Total (in '000 local currency)","MYS","Malaysia","2011","2011",9422000,,
"20600","GERD - Total (in '000 local currency)","MYS","Malaysia","2012","2012",10612800,,
"20600","GERD - Total (in '000 local currency)","MYS","Malaysia","2014","2014",13971560,,
"20600","GERD - Total (in '000 local currency)","MYS","Malaysia","2015","2015",15058344.981,,
"20600","GERD - Total (in '000 local currency)","MLI","Mali","2015","2015",24375866.198,,
"20600","GERD - Total (in '000 local currency)","MLI","Mali","2017","2017",26051013.944,,
"20600","GERD - Total (in '000 local currency)","MLT","Malta","2011","2011",46053,,
"20600","GERD - Total (in '000 local currency)","MLT","Malta","2012","2012",59234,,
"20600","GERD - Total (in '000 local currency)","MLT","Malta","2013","2013",59055,,
"20600","GERD - Total (in '000 local currency)","MLT","Malta","2014","2014",60539,,
"20600","GERD - Total (in '000 local currency)","MLT","Malta","2015","2015",71491,,
"20600","GERD - Total (in '000 local currency)","MLT","Malta","2016","2016",60871,,
"20600","GERD - Total (in '000 local currency)","MUS","Mauritius","2012","2012",623200,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2011","2011",333500,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2012","2012",368200,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2013","2013",356000,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2014","2014",415200,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2015","2015",451000,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2016","2016",445300,,
"20600","GERD - Total (in '000 local currency)","MDA","Republic of Moldova","2017","2017",453900,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2011","2011",30371200,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2012","2012",39907500,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2013","2013",44571600,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2014","2014",49655100,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2015","2015",35808100,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2016","2016",43903200,,
"20600","GERD - Total (in '000 local currency)","MNG","Mongolia","2017","2017",37590500,,
"20600","GERD - Total (in '000 local currency)","MOZ","Mozambique","2015","2015",1996960,,
"20600","GERD - Total (in '000 local currency)","NIC","Nicaragua","2011","2011",182894,,
"20600","GERD - Total (in '000 local currency)","NIC","Nicaragua","2012","2012",259138,,
"20600","GERD - Total (in '000 local currency)","NIC","Nicaragua","2013","2013",279230,,
"20600","GERD - Total (in '000 local currency)","NIC","Nicaragua","2014","2014",275569,,
"20600","GERD - Total (in '000 local currency)","NIC","Nicaragua","2015","2015",373495,,
"20600","GERD - Total (in '000 local currency)","PAK","Pakistan","2011","2011",60161274,,
"20600","GERD - Total (in '000 local currency)","PAK","Pakistan","2013","2013",65556875,,
"20600","GERD - Total (in '000 local currency)","PAK","Pakistan","2015","2015",67524600,,
"20600","GERD - Total (in '000 local currency)","PAN","Panama","2011","2011",60020,,
"20600","GERD - Total (in '000 local currency)","PAN","Panama","2012","2012",30460,,
"20600","GERD - Total (in '000 local currency)","PAN","Panama","2013","2013",28300,,
"20600","GERD - Total (in '000 local currency)","PRY","Paraguay","2011","2011",59655900,,
"20600","GERD - Total (in '000 local currency)","PRY","Paraguay","2012","2012",95947690,,
"20600","GERD - Total (in '000 local currency)","PRY","Paraguay","2014","2014",142361268.068,,
"20600","GERD - Total (in '000 local currency)","PRY","Paraguay","2015","2015",182333420.009,,
"20600","GERD - Total (in '000 local currency)","PRY","Paraguay","2016","2016",238948926.8,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2011","2011",391800,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2012","2012",281000,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2013","2013",444300,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2014","2014",615920,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2015","2015",707290,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2016","2016",777709,,
"20600","GERD - Total (in '000 local currency)","PER","Peru","2017","2017",831415.2,,
"20600","GERD - Total (in '000 local currency)","PHL","Philippines","2011","2011",11383970.80877,,
"20600","GERD - Total (in '000 local currency)","PHL","Philippines","2013","2013",15914710.39677,,
"20600","GERD - Total (in '000 local currency)","ROU","Romania","2011","2011",2786830,,
"20600","GERD - Total (in '000 local currency)","ROU","Romania","2012","2012",2872728,,
"20600","GERD - Total (in '000 local currency)","ROU","Romania","2013","2013",2464779,,
"20600","GERD - Total (in '000 local currency)","ROU","Romania","2014","2014",2555662,,
"20600","GERD - Total (in '000 local currency)","ROU","Romania","2015","2015",3476933,,
"20600","GERD - Total (in '000 local currency)","ROU","Romania","2016","2016",3675142,,
"20600","GERD - Total (in '000 local currency)","RUS","Russian Federation","2011","2011",610426700,,
"20600","GERD - Total (in '000 local currency)","RUS","Russian Federation","2012","2012",699869800,,
"20600","GERD - Total (in '000 local currency)","RUS","Russian Federation","2013","2013",749797600,,
"20600","GERD - Total (in '000 local currency)","RUS","Russian Federation","2014","2014",847527000,,
"20600","GERD - Total (in '000 local currency)","RUS","Russian Federation","2015","2015",914669100,,
"20600","GERD - Total (in '000 local currency)","RUS","Russian Federation","2016","2016",943815200,,
"20600","GERD - Total (in '000 local currency)","SAU","Saudi Arabia","2011","2011",22600000,,
"20600","GERD - Total (in '000 local currency)","SAU","Saudi Arabia","2012","2012",24200000,,
"20600","GERD - Total (in '000 local currency)","SAU","Saudi Arabia","2013","2013",22823969.265,,
"20600","GERD - Total (in '000 local currency)","SYC","Seychelles","2016","2016",42138.468,,
"20600","GERD - Total (in '000 local currency)","SGP","Singapore","2011","2011",7448500,,
"20600","GERD - Total (in '000 local currency)","SGP","Singapore","2012","2012",7244744,,
"20600","GERD - Total (in '000 local currency)","SGP","Singapore","2013","2013",7565823,,
"20600","GERD - Total (in '000 local currency)","SGP","Singapore","2014","2014",8526470,,
"20600","GERD - Total (in '000 local currency)","SVN","Slovenia","2011","2011",894213,,
"20600","GERD - Total (in '000 local currency)","SVN","Slovenia","2012","2012",928306,,
"20600","GERD - Total (in '000 local currency)","SVN","Slovenia","2013","2013",935006,,
"20600","GERD - Total (in '000 local currency)","SVN","Slovenia","2014","2014",890232,,
"20600","GERD - Total (in '000 local currency)","SVN","Slovenia","2015","2015",853067,,
"20600","GERD - Total (in '000 local currency)","SVN","Slovenia","2016","2016",809180,,
"20600","GERD - Total (in '000 local currency)","ZAF","South Africa","2011","2011",22209192,,
"20600","GERD - Total (in '000 local currency)","ZAF","South Africa","2012","2012",23871219,,
"20600","GERD - Total (in '000 local currency)","ZAF","South Africa","2013","2013",25660573,,
"20600","GERD - Total (in '000 local currency)","ZAF","South Africa","2014","2014",29344977,,
"20600","GERD - Total (in '000 local currency)","ZAF","South Africa","2015","2015",32336679,,
"20600","GERD - Total (in '000 local currency)","LKA","Sri Lanka","2013","2013",9670000,,
"20600","GERD - Total (in '000 local currency)","LKA","Sri Lanka","2014","2014",10350070,,
"20600","GERD - Total (in '000 local currency)","LKA","Sri Lanka","2015","2015",11904000,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2011","2011",36530.1,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2012","2012",41342,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2013","2013",47699,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2014","2014",52300,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2015","2015",52709.4,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2016","2016",58200,,
"20600","GERD - Total (in '000 local currency)","TJK","Tajikistan","2017","2017",70600,,
"20600","GERD - Total (in '000 local currency)","TZA","United Republic of Tanzania","2013","2013",375512710.23066,,
"20600","GERD - Total (in '000 local currency)","THA","Thailand","2011","2011",40869992.809,,
"20600","GERD - Total (in '000 local currency)","THA","Thailand","2013","2013",57038000,,
"20600","GERD - Total (in '000 local currency)","THA","Thailand","2014","2014",63489000,,
"20600","GERD - Total (in '000 local currency)","THA","Thailand","2015","2015",84672000,,
"20600","GERD - Total (in '000 local currency)","THA","Thailand","2016","2016",113555000,,
"20600","GERD - Total (in '000 local currency)","TTO","Trinidad and Tobago","2011","2011",65600,,
"20600","GERD - Total (in '000 local currency)","TTO","Trinidad and Tobago","2012","2012",72520,,
"20600","GERD - Total (in '000 local currency)","TTO","Trinidad and Tobago","2013","2013",99550,,
"20600","GERD - Total (in '000 local currency)","TTO","Trinidad and Tobago","2014","2014",144640,,
"20600","GERD - Total (in '000 local currency)","TTO","Trinidad and Tobago","2015","2015",137820,,
"20600","GERD - Total (in '000 local currency)","TTO","Trinidad and Tobago","2016","2016",136470,,
"20600","GERD - Total (in '000 local currency)","TUN","Tunisia","2011","2011",457010,,
"20600","GERD - Total (in '000 local currency)","TUN","Tunisia","2012","2012",479856,,
"20600","GERD - Total (in '000 local currency)","TUN","Tunisia","2013","2013",504000,,
"20600","GERD - Total (in '000 local currency)","TUN","Tunisia","2014","2014",529042,,
"20600","GERD - Total (in '000 local currency)","TUN","Tunisia","2015","2015",533000,"+","National Estimation"
"20600","GERD - Total (in '000 local currency)","TUN","Tunisia","2016","2016",542000,,
"20600","GERD - Total (in '000 local currency)","UGA","Uganda","2014","2014",118070000,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2011","2011",9591349.5,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2012","2012",10558500,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2013","2013",11161100,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2014","2014",10320300,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2015","2015",12224900,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2016","2016",11530700,,
"20600","GERD - Total (in '000 local currency)","UKR","Ukraine","2017","2017",13379300,,
"20600","GERD - Total (in '000 local currency)","URY","Uruguay","2011","2011",3230188.55012,,
"20600","GERD - Total (in '000 local currency)","URY","Uruguay","2012","2012",3411021.43528,,
"20600","GERD - Total (in '000 local currency)","URY","Uruguay","2013","2013",3784004.26256,,
"20600","GERD - Total (in '000 local currency)","URY","Uruguay","2014","2014",4467776.72031,,
